-41.9	147.2
-42.6	148.5
-43.3	149.9
-43.9	151.2
-44.5	152.7
-45.1	154.1
-45.7	155.6
-46.3	157.1
-46.8	158.6
-47.3	160.2
-47.8	161.8
-48.3	163.4
-48.7	165.1
-49.1	166.8
-49.5	168.5
-49.8	170.3
-50.2	172.1
-50.4	173.9
-50.7	175.7
-50.9	177.5
-51.1	179.4
-51.3	-178.7
-51.4	-176.8
-51.5	-175
-51.6	-173
-51.6	-171.1
-51.6	-169.2
-51.6	-167.3
-51.5	-165.4
-51.4	-163.5
-51.3	-161.6
-51.1	-159.8
-50.9	-157.9
-50.7	-156.1
-50.4	-154.2
-50.1	-152.4
-49.8	-150.7
-49.4	-148.9
-49	-147.2
-48.6	-145.5
-48.2	-143.8
-47.7	-142.2
-47.2	-140.6
-46.7	-139
-46.2	-137.5
-45.6	-136
-45	-134.5
-44.4	-133.1
-43.8	-131.7
-43.2	-130.3
-42.5	-128.9
-41.8	-127.6
-41.1	-126.3
-40.4	-125.1
-39.7	-123.8
-39	-122.6
-38.2	-121.5
-37.4	-120.3
-36.7	-119.2
-35.9	-118.1
-35.1	-117
-34.2	-115.9
-33.4	-114.9
-32.6	-113.9
-31.7	-112.9
-30.9	-111.9
-30	-111
-29.1	-110
-28.3	-109.1
-27.4	-108.2
-26.5	-107.3
-25.6	-106.4
-24.7	-105.6
-23.8	-104.7
-22.8	-103.9
-21.9	-103.1
-21	-102.3
-20	-101.5
-19.1	-100.7
-18.2	-99.9
-17.2	-99.1
-16.3	-98.4
-15.3	-97.6
-14.4	-96.9
-13.4	-96.2
-12.4	-95.4
-11.5	-94.7
-10.5	-94
-9.5	-93.3
-8.6	-92.6
-7.6	-91.8
-6.6	-91.1
-5.6	-90.4
-4.7	-89.8
-3.7	-89.1
-2.7	-88.4
-1.7	-87.7
-0.8	-87
0.2	-86.3
1.2	-85.6
2.2	-84.9
3.2	-84.2
4.1	-83.5
5.1	-82.8
6.1	-82.1
7.1	-81.4
8	-80.7
9	-80
10	-79.3
11	-78.6
11.9	-77.9
12.9	-77.1
13.8	-76.4
14.8	-75.7
15.8	-74.9
16.7	-74.2
17.7	-73.4
18.6	-72.6
19.5	-71.8
20.5	-71
21.4	-70.2
22.3	-69.4
23.3	-68.6
24.2	-67.8
25.1	-66.9
26	-66
26.9	-65.2
27.8	-64.3
28.7	-63.4
29.5	-62.4
30.4	-61.5
31.3	-60.5
32.1	-59.5
33	-58.5
33.8	-57.5
34.6	-56.5
35.4	-55.4
36.2	-54.3
37	-53.2
37.8	-52.1
38.6	-50.9
39.3	-49.7
40	-48.5
40.8	-47.3
41.5	-46
42.1	-44.7
42.8	-43.3
43.5	-42
44.1	-40.6
44.7	-39.2
45.3	-37.7
45.9	-36.2
46.4	-34.7
47	-33.1
47.5	-31.6
47.9	-29.9
48.4	-28.3
48.8	-26.6
49.2	-24.9
49.6	-23.2
49.9	-21.4
50.2	-19.6
50.5	-17.8
50.8	-16
51	-14.2
51.2	-12.3
51.3	-10.4
51.5	-8.5
51.6	-6.6
51.6	-4.7
51.6	-2.8
51.6	-0.9
51.6	1
51.5	2.9
51.4	4.8
51.2	6.7
51.1	8.6
50.8	10.4
50.6	12.3
50.3	14.1
50	15.9
49.7	17.6
49.3	19.4
48.9	21.1
48.5	22.8
48.1	24.4
47.6	26
47.1	27.6
46.6	29.2
46	30.7
45.5	32.2
44.9	33.7
44.3	35.1
43.6	36.5
43	37.9
42.3	39.2
41.6	40.5
40.9	41.8
40.2	43
39.5	44.3
38.7	45.5
38	46.6
37.2	47.8
36.4	48.9
35.6	50
34.8	51.1
34	52.1
33.2	53.1
32.3	54.1
31.5	55.1
30.6	56.1
29.8	57.1
28.9	58
28	58.9
27.1	59.8
26.2	60.7
25.3	61.5
24.4	62.4
23.5	63.2
22.6	64.1
21.7	64.9
20.7	65.7
19.8	66.5
18.9	67.3
17.9	68
17	68.8
16	69.6
15.1	70.3
14.1	71.1
13.1	71.8
12.2	72.5
11.2	73.2
10.2	74
9.3	74.7
8.3	75.4
7.3	76.1
6.4	76.8
5.4	77.5
4.4	78.2
3.4	78.9
2.5	79.6
1.5	80.3
0.5	81
-0.5	81.6
-1.5	82.3
-2.4	83
-3.4	83.7
-4.4	84.4
-5.4	85.1
-6.3	85.8
-7.3	86.5
-8.3	87.2
-9.3	87.9
-10.2	88.6
-11.2	89.3
-12.2	90.1
-13.1	90.8
-14.1	91.5
-15	92.3
-16	93
-16.9	93.8
-17.9	94.5
-18.8	95.3
-19.8	96.1
-20.7	96.9
-21.6	97.7
-22.6	98.5
-23.5	99.3
-24.4	100.2
-25.3	101
-26.2	101.9
-27.1	102.8
-28	103.7
-28.9	104.6
-29.7	105.5
-30.6	106.5
-31.5	107.5
-32.3	108.4
-33.2	109.4
-34	110.5
-34.8	111.5
-35.6	112.6
-36.4	113.7
-37.2	114.8
-38	115.9
-38.7	117.1
-39.5	118.3
-40.2	119.5
-40.9	120.8
-41.6	122.1
-42.3	123.4
-43	124.7
-43.6	126.1
-44.2	127.5
-44.8	128.9
-45.4	130.4
-46	131.9
-46.6	133.4
-47.1	135
-47.6	136.5
-48	138.2
-48.5	139.8
-48.9	141.5
-49.3	143.2
-49.7	144.9
-50	146.7
-50.3	148.5
-50.6	150.3
-50.8	152.1
-51	154
-51.2	155.9
-51.4	157.8
-51.5	159.6
-51.6	161.5
-51.6	163.5
-51.6	165.4
-51.6	167.3
-51.6	169.2
-51.5	171.1
-51.3	173
-51.2	174.9
-51	176.7
-50.8	178.6
-50.5	-179.6
-50.3	-177.8
-49.9	-176
-49.6	-174.2
-49.2	-172.5
-48.8	-170.8
-48.4	-169.1
-48	-167.5
-47.5	-165.9
-47	-164.3
-46.4	-162.7
-45.9	-161.2
-45.3	-159.7
-44.7	-158.3
-44.1	-156.8
-43.5	-155.4
-42.8	-154.1
-42.2	-152.7
-41.5	-151.4
-40.8	-150.2
-40.1	-148.9
-39.3	-147.7
-38.6	-146.5
-37.8	-145.3
-37	-144.2
-36.2	-143.1
-35.4	-142
-34.6	-140.9
-33.8	-139.9
-33	-138.9
-32.1	-137.9
-31.3	-136.9
-30.4	-135.9
-29.6	-135
-28.7	-134
-27.8	-133.1
-26.9	-132.2
-26	-131.4
-25.1	-130.5
-24.2	-129.6
-23.3	-128.8
-22.4	-128
-21.4	-127.2
-20.5	-126.4
-19.6	-125.6
-18.6	-124.8
-17.7	-124
-16.7	-123.3
-15.8	-122.5
-14.8	-121.7
-13.9	-121
-12.9	-120.3
-11.9	-119.5
-11	-118.8
-10	-118.1
-9	-117.4
-8.1	-116.7
-7.1	-116
-6.1	-115.3
-5.1	-114.6
-4.2	-113.9
-3.2	-113.2
-2.2	-112.5
-1.2	-111.8
-0.2	-111.1
0.7	-110.4
1.7	-109.7
2.7	-109
3.7	-108.4
4.6	-107.7
5.6	-107
6.6	-106.3
7.6	-105.6
8.5	-104.9
9.5	-104.1
10.5	-103.4
11.5	-102.7
12.4	-102
13.4	-101.3
14.3	-100.5
15.3	-99.8
16.2	-99
17.2	-98.3
18.1	-97.5
19.1	-96.7
20	-95.9
21	-95.1
21.9	-94.3
22.8	-93.5
23.7	-92.7
24.6	-91.8
25.6	-91
26.5	-90.1
27.3	-89.2
28.2	-88.3
29.1	-87.4
30	-86.4
30.9	-85.5
31.7	-84.5
32.6	-83.5
33.4	-82.5
34.2	-81.5
35	-80.4
35.8	-79.3
36.6	-78.2
37.4	-77.1
38.2	-76
38.9	-74.8
39.7	-73.6
40.4	-72.4
41.1	-71.1
41.8	-69.8
42.5	-68.5
43.2	-67.1
43.8	-65.8
44.4	-64.3
45	-62.9
45.6	-61.4
46.2	-59.9
46.7	-58.4
47.2	-56.8
47.7	-55.2
48.2	-53.6
48.6	-51.9
49	-50.2
49.4	-48.5
49.8	-46.8
50.1	-45
50.4	-43.2
50.7	-41.4
50.9	-39.5
51.1	-37.7
51.3	-35.8
51.4	-33.9
51.5	-32
51.6	-30.1
51.6	-28.2
51.6	-26.3
51.6	-24.4
51.5	-22.5
51.4	-20.6
51.3	-18.7
51.1	-16.8
50.9	-15
50.7	-13.1
50.5	-11.3
50.2	-9.5
49.8	-7.7
49.5	-6
49.1	-4.2
48.7	-2.5
48.3	-0.9
47.8	0.8
47.3	2.4
46.8	3.9
46.3	5.5
45.7	7
45.2	8.5
44.6	9.9
43.9	11.3
43.3	12.7
42.6	14.1
42	15.4
41.3	16.7
40.6	18
39.8	19.2
39.1	20.4
38.3	21.6
37.6	22.7
36.8	23.9
36	25
35.2	26.1
34.4	27.1
33.6	28.2
32.7	29.2
31.9	30.2
31	31.1
30.2	32.1
29.3	33
28.4	34
27.5	34.9
26.7	35.8
25.8	36.6
24.9	37.5
23.9	38.3
23	39.2
22.1	40
21.2	40.8
20.2	41.6
19.3	42.4
18.4	43.2
17.4	44
16.5	44.7
15.5	45.5
14.6	46.2
13.6	46.9
12.6	47.7
11.7	48.4
10.7	49.1
9.7	49.8
8.8	50.6
7.8	51.3
6.8	52
5.9	52.7
4.9	53.4
3.9	54.1
2.9	54.7
1.9	55.4
1	56.1
0	56.8
-1	57.5
-2	58.2
-2.9	58.9
-3.9	59.6
-4.9	60.3
-5.9	61
-6.8	61.7
-7.8	62.4
-8.8	63.1
-9.8	63.8
-10.7	64.5
-11.7	65.2
-12.7	66
-13.6	66.7
-14.6	67.4
-15.5	68.2
-16.5	68.9
-17.4	69.7
-18.4	70.5
-19.3	71.2
-20.3	72
-21.2	72.8
-22.1	73.6
-23	74.5
-24	75.3
-24.9	76.1
-25.8	77
-26.7	77.9
-27.6	78.8
-28.4	79.7
-29.3	80.6
-30.2	81.5
-31.1	82.5
-31.9	83.5
-32.8	84.5
-33.6	85.5
-34.4	86.5
-35.2	87.6
-36	88.7
-36.8	89.8
-37.6	90.9
-38.4	92.1
-39.1	93.2
-39.9	94.4
-40.6	95.7
-41.3	97
-42	98.2
-42.6	99.6
-43.3	100.9
-43.9	102.3
-44.6	103.7
-45.2	105.2
-45.7	106.7
-46.3	108.2
-46.8	109.7
-47.3	111.3
-47.8	112.9
-48.3	114.5
-48.7	116.2
-49.1	117.9
-49.5	119.6
-49.9	121.4
-50.2	123.1
-50.5	125
-50.7	126.8
-50.9	128.6
-51.1	130.5
-51.3	132.4
-51.4	134.2
-51.5	136.1
-51.6	138
-51.6	140
-51.6	141.9
-51.6	143.8
-51.5	145.7
-51.4	147.6
-51.3	149.5
-51.1	151.3
-50.9	153.2
-50.7	155
-50.4	156.9
-50.1	158.7
-49.8	160.4
-49.4	162.2
-49	163.9
-48.6	165.6
-48.2	167.2
-47.7	168.9
-47.2	170.5
-46.7	172
-46.2	173.6
-45.6	175.1
-45	176.6
-44.4	178
-43.8	179.4
-43.1	-179.2
-42.5	-177.9
-41.8	-176.6
-41.1	-175.3
-40.4	-174
-39.7	-172.8
-38.9	-171.6
-38.2	-170.4
-37.4	-169.2
-36.6	-168.1
-35.8	-167
-35	-165.9
-34.2	-164.9
-33.4	-163.9
-32.5	-162.8
-31.7	-161.8
-30.8	-160.9
-30	-159.9
-29.1	-159
-28.2	-158.1
-27.3	-157.2
-26.4	-156.3
-25.5	-155.4
-24.6	-154.5
-23.7	-153.7
-22.8	-152.9
-21.9	-152
-20.9	-151.2
-20	-150.4
-19.1	-149.7
-18.1	-148.9
-17.2	-148.1
-16.2	-147.3
-15.3	-146.6
-14.3	-145.9
-13.4	-145.1
-12.4	-144.4
-11.4	-143.7
-10.5	-142.9
-9.5	-142.2
-8.5	-141.5
-7.6	-140.8
-6.6	-140.1
-5.6	-139.4
-4.6	-138.7
-3.7	-138
-2.7	-137.3
-1.7	-136.6
-0.7	-135.9
0.3	-135.3
1.2	-134.6
2.2	-133.9
3.2	-133.2
4.2	-132.5
5.2	-131.8
6.1	-131.1
7.1	-130.4
8.1	-129.7
9.1	-129
10	-128.3
11	-127.5
12	-126.8
12.9	-126.1
13.9	-125.4
14.8	-124.6
15.8	-123.9
16.7	-123.1
17.7	-122.4
18.6	-121.6
19.6	-120.8
20.5	-120
21.4	-119.2
22.4	-118.4
23.3	-117.6
24.2	-116.7
25.1	-115.9
26	-115
26.9	-114.1
27.8	-113.2
28.7	-112.3
29.6	-111.4
30.4	-110.4
31.3	-109.5
32.2	-108.5
33	-107.5
33.8	-106.5
34.6	-105.4
35.5	-104.4
36.3	-103.3
37	-102.2
37.8	-101
38.6	-99.8
39.3	-98.7
40.1	-97.4
40.8	-96.2
41.5	-94.9
42.2	-93.6
42.8	-92.3
43.5	-90.9
44.1	-89.5
44.7	-88.1
45.3	-86.6
45.9	-85.1
46.5	-83.6
47	-82.1
47.5	-80.5
48	-78.9
48.4	-77.2
48.8	-75.5
49.2	-73.8
49.6	-72.1
49.9	-70.3
50.3	-68.6
50.5	-66.8
50.8	-64.9
51	-63.1
51.2	-61.2
51.4	-59.3
51.5	-57.4
51.6	-55.5
51.6	-53.6
51.6	-51.7
51.6	-49.8
51.6	-47.9
51.5	-46
51.4	-44.1
51.2	-42.2
51	-40.4
50.8	-38.5
50.6	-36.7
50.3	-34.9
50	-33.1
49.7	-31.3
49.3	-29.6
48.9	-27.9
48.5	-26.2
48	-24.5
47.6	-22.9
47.1	-21.3
46.5	-19.7
46	-18.2
45.4	-16.7
44.8	-15.3
44.2	-13.8
43.6	-12.4
43	-11.1
42.3	-9.7
41.6	-8.4
40.9	-7.1
40.2	-5.9
39.5	-4.7
38.7	-3.5
38	-2.3
37.2	-1.2
36.4	0
35.6	1
34.8	2.1
34	3.2
33.1	4.2
32.3	5.2
31.5	6.2
30.6	7.2
29.7	8.1
28.9	9
28	9.9
27.1	10.8
26.2	11.7
25.3	12.6
24.4	13.4
23.5	14.3
22.5	15.1
21.6	15.9
20.7	16.7
19.8	17.5
18.8	18.3
17.9	19.1
16.9	19.9
16	20.6
15	21.4
14.1	22.1
13.1	22.8
12.1	23.6
11.2	24.3
10.2	25
9.2	25.7
8.3	26.4
7.3	27.1
6.3	27.8
5.3	28.5
4.4	29.2
3.4	29.9
2.4	30.6
1.4	31.3
0.5	32
-0.5	32.7
-1.5	33.4
-2.5	34.1
-3.5	34.8
-4.4	35.4
-5.4	36.1
-6.4	36.8
-7.4	37.5
-8.3	38.2
-9.3	39
-10.3	39.7
-11.2	40.4
-12.2	41.1
-13.2	41.8
-14.1	42.6
-15.1	43.3
-16	44.1
-17	44.8
-17.9	45.6
-18.9	46.4
-19.8	47.1
-20.7	47.9
-21.7	48.7
-22.6	49.6
-23.5	50.4
-24.4	51.2
-25.3	52.1
-26.2	53
-27.1	53.8
-28	54.7
-28.9	55.7
-29.8	56.6
-30.6	57.5
-31.5	58.5
-32.4	59.5
-33.2	60.5
-34	61.5
-34.8	62.6
-35.6	63.6
-36.4	64.7
-37.2	65.9
-38	67
-38.8	68.2
-39.5	69.4
-40.2	70.6
-40.9	71.8
-41.6	73.1
-42.3	74.4
-43	75.8
-43.6	77.2
-44.3	78.6
-44.9	80
-45.5	81.4
-46	82.9
-46.6	84.5
-47.1	86
-47.6	87.6
-48.1	89.2
-48.5	90.9
-48.9	92.6
-49.3	94.3
-49.7	96
-50	97.8
-50.3	99.6
-50.6	101.4
-50.8	103.2
-51.1	105.1
-51.2	107
-51.4	108.8
-51.5	110.7
-51.6	112.6
-51.6	114.6
-51.6	116.5
-51.6	118.4
-51.6	120.3
-51.5	122.2
-51.3	124.1
-51.2	126
-51	127.8
-50.8	129.7
-50.5	131.5
-50.2	133.3
-49.9	135.1
-49.6	136.8
-49.2	138.6
-48.8	140.3
-48.4	142
-47.9	143.6
-47.5	145.2
-47	146.8
-46.4	148.4
-45.9	149.9
-45.3	151.4
-44.7	152.8
-44.1	154.2
-43.5	155.6
-42.8	157
-42.1	158.3
-41.4	159.6
-40.7	160.9
-40	162.1
-39.3	163.4
-38.5	164.6
-37.8	165.7
-37	166.9
-36.2	168
-35.4	169.1
-34.6	170.1
-33.8	171.2
-32.9	172.2
-32.1	173.2
-31.2	174.2
-30.4	175.1
-29.5	176.1
-28.6	177
-27.8	177.9
-26.9	178.8
-26	179.7
-25.1	-179.4
-24.2	-178.6
-23.2	-177.8
-22.3	-176.9
-21.4	-176.1
-20.5	-175.3
-19.5	-174.5
-18.6	-173.7
-17.6	-173
-16.7	-172.2
-15.7	-171.4
-14.8	-170.7
-13.8	-170
-12.9	-169.2
-11.9	-168.5
-10.9	-167.8
-10	-167.1
-9	-166.3
-8	-165.6
-7	-164.9
-6.1	-164.2
-5.1	-163.5
-4.1	-162.8
-3.1	-162.1
-2.2	-161.5
-1.2	-160.8
-0.2	-160.1
0.8	-159.4
1.8	-158.7
2.7	-158
3.7	-157.3
4.7	-156.6
5.7	-155.9
6.6	-155.2
7.6	-154.5
8.6	-153.8
9.6	-153.1
10.5	-152.4
11.5	-151.7
12.5	-150.9
13.4	-150.2
14.4	-149.5
15.3	-148.7
16.3	-148
17.2	-147.2
18.2	-146.4
19.1	-145.7
20.1	-144.9
21	-144.1
21.9	-143.3
22.9	-142.4
23.8	-141.6
24.7	-140.8
25.6	-139.9
26.5	-139
27.4	-138.2
28.3	-137.2
29.2	-136.3
30	-135.4
30.9	-134.4
31.7	-133.5
32.6	-132.5
33.4	-131.5
34.3	-130.4
35.1	-129.4
35.9	-128.3
36.7	-127.2
37.5	-126.1
38.2	-124.9
39	-123.7
39.7	-122.5
40.4	-121.3
41.2	-120
41.8	-118.7
42.5	-117.4
43.2	-116.1
43.8	-114.7
44.5	-113.3
45.1	-111.8
45.6	-110.4
46.2	-108.8
46.7	-107.3
47.2	-105.7
47.7	-104.1
48.2	-102.5
48.6	-100.8
49.1	-99.2
49.4	-97.4
49.8	-95.7
50.1	-93.9
50.4	-92.1
50.7	-90.3
50.9	-88.4
51.1	-86.6
51.3	-84.7
51.4	-82.8
51.5	-80.9
51.6	-79
51.6	-77.1
51.6	-75.2
51.6	-73.3
51.5	-71.4
51.4	-69.5
51.3	-67.6
51.1	-65.7
50.9	-63.9
50.7	-62
50.4	-60.2
50.2	-58.4
49.8	-56.6
49.5	-54.9
49.1	-53.2
48.7	-51.5
48.3	-49.8
47.8	-48.2
47.3	-46.6
46.8	-45
46.3	-43.4
45.7	-41.9
45.1	-40.4
44.5	-39
43.9	-37.6
43.3	-36.2
42.6	-34.9
41.9	-33.5
41.2	-32.2
40.5	-31
39.8	-29.7
39.1	-28.5
38.3	-27.3
37.5	-26.2
36.8	-25.1
36	-24
35.2	-22.9
34.4	-21.8
33.5	-20.8
32.7	-19.8
31.9	-18.8
31	-17.8
30.1	-16.8
29.3	-15.9
28.4	-15
27.5	-14.1
26.6	-13.2
25.7	-12.3
24.8	-11.4
23.9	-10.6
23	-9.8
22.1	-8.9
21.1	-8.1
20.2	-7.3
19.3	-6.5
18.3	-5.8
17.4	-5
16.4	-4.2
15.5	-3.5
14.5	-2.7
13.6	-2
12.6	-1.3
11.6	-0.5
10.7	0.2
9.7	0.9
8.7	1.6
7.8	2.3
6.8	3
5.8	3.7
4.8	4.4
3.9	5.1
2.9	5.8
1.9	6.5
0.9	7.2
-0.1	7.9
-1	8.6
-2	9.2
-3	9.9
-4	10.6
-4.9	11.3
-5.9	12
-6.9	12.7
-7.9	13.4
-8.8	14.1
-9.8	14.8
-10.8	15.6
-11.7	16.3
-12.7	17
-13.7	17.7
-14.6	18.5
-15.6	19.2
-16.5	20
-17.5	20.7
-18.4	21.5
-19.4	22.3
-20.3	23.1
-21.2	23.9
-22.2	24.7
-23.1	25.5
-24	26.3
-24.9	27.2
-25.8	28
-26.7	28.9
-27.6	29.8
-28.5	30.7
-29.4	31.6
-30.2	32.6
-31.1	33.5
-31.9	34.5
-32.8	35.5
-33.6	36.5
-34.4	37.6
-35.3	38.6
-36.1	39.7
-36.9	40.8
-37.6	42
-38.4	43.1
-39.1	44.3
-39.9	45.5
-40.6	46.8
-41.3	48
-42	49.3
-42.7	50.6
-43.3	52
-44	53.4
-44.6	54.8
-45.2	56.3
-45.8	57.7
-46.3	59.2
-46.9	60.8
-47.4	62.4
-47.8	64
-48.3	65.6
-48.7	67.3
-49.1	69
-49.5	70.7
-49.9	72.5
-50.2	74.2
-50.5	76
-50.7	77.9
-51	79.7
-51.2	81.6
-51.3	83.5
-51.4	85.3
-51.5	87.2
-51.6	89.2
-51.6	91.1
-51.6	93
-51.6	94.9
-51.5	96.8
-51.4	98.7
-51.3	100.6
-51.1	102.4
-50.9	104.3
-50.7	106.1
-50.4	108
-50.1	109.8
-49.8	111.5
-49.4	113.3
-49	115
-48.6	116.7
-48.2	118.3
-47.7	120
-47.2	121.6
-46.7	123.1
-46.1	124.7
-45.6	126.2
-45	127.6
-44.4	129.1
-43.8	130.5
-43.1	131.9
-42.5	133.2
-41.8	134.5
-41.1	135.8
-40.4	137.1
-39.6	138.3
-38.9	139.5
-38.1	140.7
-37.4	141.8
-36.6	143
-35.8	144.1
-35	145.1
-34.2	146.2
-33.3	147.2
-32.5	148.2
-31.7	149.2
-30.8	150.2
-29.9	151.1
-29.1	152.1
-28.2	153
-27.3	153.9
-26.4	154.8
-25.5	155.7
-24.6	156.5
-23.7	157.4
-22.8	158.2
-21.8	159
-20.9	159.8
-20	160.6
-19	161.4
-18.1	162.2
-17.1	162.9
-16.2	163.7
-15.2	164.5
-14.3	165.2
-13.3	165.9
-12.4	166.7
-11.4	167.4
-10.4	168.1
-9.5	168.8
-8.5	169.5
-7.5	170.2
-6.5	170.9
-5.6	171.6
-4.6	172.3
-3.6	173
-2.6	173.7
-1.6	174.4
-0.7	175.1
0.3	175.8
1.3	176.5
2.3	177.2
3.2	177.9
4.2	178.6
5.2	179.3
6.2	180
7.2	-179.3
8.1	-178.6
9.1	-177.9
10.1	-177.2
11	-176.5
12	-175.8
13	-175
13.9	-174.3
14.9	-173.6
15.8	-172.8
16.8	-172.1
17.7	-171.3
18.7	-170.5
19.6	-169.7
20.6	-169
21.5	-168.1
22.4	-167.3
23.3	-166.5
24.3	-165.7
25.2	-164.8
26.1	-163.9
27	-163.1
27.9	-162.2
28.7	-161.3
29.6	-160.3
30.5	-159.4
31.3	-158.4
32.2	-157.4
33	-156.4
33.9	-155.4
34.7	-154.4
35.5	-153.3
36.3	-152.2
37.1	-151.1
37.9	-149.9
38.6	-148.8
39.4	-147.6
40.1	-146.4
40.8	-145.1
41.5	-143.8
42.2	-142.5
42.9	-141.2
43.5	-139.8
44.2	-138.4
44.8	-137
45.4	-135.6
45.9	-134.1
46.5	-132.5
47	-131
47.5	-129.4
48	-127.8
48.4	-126.1
48.9	-124.4
49.3	-122.7
49.6	-121
50	-119.2
50.3	-117.5
50.6	-115.6
50.8	-113.8
51	-112
51.2	-110.1
51.4	-108.2
51.5	-106.3
51.6	-104.4
51.6	-102.5
51.6	-100.6
51.6	-98.7
51.6	-96.8
51.5	-94.9
51.4	-93
51.2	-91.1
51	-89.2
50.8	-87.4
50.6	-85.6
50.3	-83.7
50	-82
49.7	-80.2
49.3	-78.5
48.9	-76.7
48.5	-75.1
48	-73.4
47.5	-71.8
47	-70.2
46.5	-68.7
46	-67.1
45.4	-65.6
44.8	-64.2
44.2	-62.7
43.6	-61.3
42.9	-60
42.3	-58.6
41.6	-57.3
40.9	-56.1
40.2	-54.8
39.4	-53.6
38.7	-52.4
37.9	-51.2
37.1	-50.1
36.4	-49
35.6	-47.9
34.7	-46.8
33.9	-45.8
33.1	-44.7
32.3	-43.7
31.4	-42.7
30.6	-41.8
29.7	-40.8
28.8	-39.9
27.9	-39
27	-38.1
26.1	-37.2
25.2	-36.3
24.3	-35.5
23.4	-34.7
22.5	-33.8
21.6	-33
20.6	-32.2
19.7	-31.4
18.8	-30.6
17.8	-29.9
16.9	-29.1
15.9	-28.3
15	-27.6
14	-26.8
13.1	-26.1
12.1	-25.4
11.1	-24.7
10.2	-23.9
9.2	-23.2
8.2	-22.5
7.2	-21.8
6.3	-21.1
5.3	-20.4
4.3	-19.7
3.3	-19
2.4	-18.3
1.4	-17.6
0.4	-17
-0.6	-16.3
-1.5	-15.6
-2.5	-14.9
-3.5	-14.2
-4.5	-13.5
-5.5	-12.8
-6.4	-12.1
-7.4	-11.4
-8.4	-10.7
-9.3	-10
-10.3	-9.3
-11.3	-8.6
-12.2	-7.8
-13.2	-7.1
-14.2	-6.4
-15.1	-5.6
-16.1	-4.9
-17	-4.1
-18	-3.4
-18.9	-2.6
-19.9	-1.8
-20.8	-1
-21.7	-0.2
-22.6	0.6
-23.6	1.4
-24.5	2.3
-25.4	3.1
-26.3	4
-27.2	4.9
-28.1	5.8
-28.9	6.7
-29.8	7.6
-30.7	8.6
-31.5	9.6
-32.4	10.6
-33.2	11.6
-34.1	12.6
-34.9	13.6
-35.7	14.7
-36.5	15.8
-37.3	16.9
-38	18.1
-38.8	19.2
-39.5	20.4
-40.3	21.7
-41	22.9
-41.7	24.2
-42.4	25.5
-43	26.9
-43.7	28.2
-44.3	29.6
-44.9	31.1
-45.5	32.5
-46.1	34
-46.6	35.6
-47.1	37.1
-47.6	38.7
-48.1	40.3
-48.5	42
-49	43.7
-49.3	45.4
-49.7	47.1
-50	48.9
-50.3	50.7
-50.6	52.5
-50.9	54.3
-51.1	56.2
-51.2	58.1
-51.4	60
-51.5	61.8
-51.6	63.8
-51.6	65.7
-51.6	67.6
-51.6	69.5
-51.6	71.4
-51.5	73.3
-51.3	75.2
-51.2	77.1
-51	78.9
-50.8	80.8
-50.5	82.6
-50.2	84.4
-49.9	86.2
-49.6	87.9
-49.2	89.7
-48.8	91.4
-48.4	93.1
-47.9	94.7
-47.4	96.3
-46.9	97.9
-46.4	99.4
-45.8	101
-45.3	102.4
-44.7	103.9
-44.1	105.3
-43.4	106.7
-42.8	108.1
-42.1	109.4
-41.4	110.7
-40.7	112
-40	113.2
-39.2	114.4
-38.5	115.6
-37.7	116.8
-37	117.9
-36.2	119
-35.4	120.1
-34.6	121.2
-33.7	122.2
-32.9	123.3
-32.1	124.3
-31.2	125.2
-30.3	126.2
-29.5	127.1
-28.6	128.1
-27.7	129
-26.8	129.9
-25.9	130.7
-25	131.6
-24.1	132.5
-23.2	133.3
-22.3	134.1
-21.3	134.9
-20.4	135.7
-19.5	136.5
-18.5	137.3
-17.6	138.1
-16.6	138.9
-15.7	139.6
-14.7	140.4
-13.8	141.1
-12.8	141.8
-11.8	142.6
-10.9	143.3
-9.9	144
-8.9	144.7
-8	145.4
-7	146.1
-6	146.8
-5	147.5
-4.1	148.2
-3.1	148.9
-2.1	149.6
-1.1	150.3
-0.2	151
0.8	151.7
1.8	152.4
2.8	153.1
3.8	153.7
4.7	154.4
5.7	155.1
6.7	155.8
7.7	156.5
8.6	157.2
9.6	158
10.6	158.7
11.5	159.4
12.5	160.1
13.5	160.8
14.4	161.6
15.4	162.3
16.3	163.1
17.3	163.8
18.2	164.6
19.2	165.4
20.1	166.2
21.1	167
22	167.8
22.9	168.6
23.8	169.4
24.7	170.3
25.6	171.1
26.5	172
27.4	172.9
28.3	173.8
29.2	174.7
30.1	175.7
30.9	176.6
31.8	177.6
32.6	178.6
33.5	179.6
34.3	-179.3
35.1	-178.3
35.9	-177.2
36.7	-176.1
37.5	-175
38.3	-173.8
39	-172.6
39.8	-171.4
40.5	-170.2
41.2	-168.9
41.9	-167.7
42.6	-166.3
43.2	-165
43.9	-163.6
44.5	-162.2
45.1	-160.7
45.7	-159.3
46.2	-157.8
46.8	-156.2
47.3	-154.6
47.8	-153
48.2	-151.4
48.7	-149.7
49.1	-148
49.5	-146.3
49.8	-144.6
50.1	-142.8
50.4	-141
50.7	-139.2
50.9	-137.3
51.1	-135.5
51.3	-133.6
51.4	-131.7
51.5	-129.8
51.6	-127.9
51.6	-126
51.6	-124.1
51.6	-122.2
51.5	-120.3
51.4	-118.4
51.3	-116.5
51.1	-114.6
